project,file,line,key_path,value_snippet,issue_type,severity,suggested_fix_hint
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1680,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1687,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1688,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1690,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1697,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""suggested_fix_hint\\\"": \\\""Replace placeholder token in documentation/source.\\\""\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1698,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1700,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1707,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1708,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1710,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1717,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1718,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1720,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1727,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""value_snippet\\\"": \\\""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Repl",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1728,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1730,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1737,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1738,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1740,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1747,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1748,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1750,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1757,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""issue_type\\\"": \\\""placeholder\\\"",\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1758,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1760,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1767,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1768,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1770,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1777,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1778,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1780,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1787,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""suggested_fix_hint\\\"": \\\""Replace placeholder token in documentation/source.\\\""\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1788,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1790,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1797,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1798,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1800,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1807,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1808,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1810,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1817,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""value_snippet\\\"": \\\""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Repl",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1818,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1820,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1827,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1828,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1830,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1837,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1838,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1840,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1847,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""issue_type\\\"": \\\""placeholder\\\"",\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1848,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1850,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1857,(line),"""value_snippet"": ""\""issue_type\"": \""placeholder\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1858,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1860,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1867,(line),"""value_snippet"": ""\""suggested_fix_hint\"": \""Replace placeholder token in documentation/source.\"""",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1868,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1870,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1877,(line),"""value_snippet"": ""\""value_snippet\"": \""\\\""suggested_fix_hint\\\"": \\\""Replace placeholder token in documentation/source.\\\""\"","",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,1878,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
